boundaryID,boundaryISO,boundaryYear,boundaryType,boundarySource-1,boundarySource-2,boundaryLicense,licenseDetail,licenseSource,boundarySourceURL,boundaryUpdate,downloadURL
NAM-ADM0-3_0_0-G387,NAM,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NAM/ADM0/geoBoundaries-3_0_0-NAM-ADM0-all.zip
NAM-ADM1-3_0_0-G388,NAM,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NAM/ADM1/geoBoundaries-3_0_0-NAM-ADM1-all.zip
NAM-ADM2-3_0_0-G389,NAM,2007.0,ADM2,Stanford Digital Repository,Namibia Statistics Agency,Public Domain,Public Domain,https://purl.stanford.edu/cs051py0596,http://purl.stanford.edu/cs051py0596,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NAM/ADM2/geoBoundaries-3_0_0-NAM-ADM2-all.zip
NRU-ADM0-3_0_0-G390,NRU,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NRU/ADM0/geoBoundaries-3_0_0-NRU-ADM0-all.zip
NRU-ADM1-3_0_0-G391,NRU,2015.0,ADM1,POPGIS,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1196554092577009666/photo/1,http://prism.spc.int/regional-data-and-tools/popgis2,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NRU/ADM1/geoBoundaries-3_0_0-NRU-ADM1-all.zip
NRU-ADM2-3_0_0-G392,NRU,2015.0,ADM2,POPGIS,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1196554092577009666/photo/2,http://prism.spc.int/regional-data-and-tools/popgis2,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NRU/ADM2/geoBoundaries-3_0_0-NRU-ADM2-all.zip
NPL-ADM0-3_0_0-G393,NPL,2017.0,ADM0,Nepal Survey Department,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for Asia and the Pacific (ROAP),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/administrative-bounadries-of-nepal,https://data.humdata.org/dataset/administrative-bounadries-of-nepal,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NPL/ADM0/geoBoundaries-3_0_0-NPL-ADM0-all.zip
NPL-ADM1-3_0_0-G394,NPL,2017.0,ADM1,Nepal Survey Department,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for Asia and the Pacific (ROAP),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/administrative-bounadries-of-nepal,https://data.humdata.org/dataset/administrative-bounadries-of-nepal,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NPL/ADM1/geoBoundaries-3_0_0-NPL-ADM1-all.zip
NPL-ADM2-3_0_0-G395,NPL,2017.0,ADM2,Nepal Survey Department,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for Asia and the Pacific (ROAP),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/administrative-bounadries-of-nepal,https://data.humdata.org/dataset/administrative-bounadries-of-nepal,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NPL/ADM2/geoBoundaries-3_0_0-NPL-ADM2-all.zip
NLD-ADM0-3_0_0-G396,NLD,2017.0,ADM0,Publieke Dienstverlening op de Kaart,,Creative Commons Attribution-EqualShare 3.0 Unported (CC BY-SA 3.0),,https://www.pdok.nl/nl/over-pdok/uw-speciale-aandacht/open-data,https://www.pdok.nl/nl/producten/pdok-downloads/basis-registratie-kadaster/bestuurlijke-grenzen-actueel,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NLD/ADM0/geoBoundaries-3_0_0-NLD-ADM0-all.zip
NLD-ADM1-3_0_0-G397,NLD,2017.0,ADM1,Publieke Dienstverlening op de Kaart,,Creative Commons Attribution-EqualShare 3.0 Unported (CC BY-SA 3.0),,https://www.pdok.nl/nl/over-pdok/uw-speciale-aandacht/open-data,https://www.pdok.nl/nl/producten/pdok-downloads/basis-registratie-kadaster/bestuurlijke-grenzen-actueel,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NLD/ADM1/geoBoundaries-3_0_0-NLD-ADM1-all.zip
NLD-ADM2-3_0_0-G398,NLD,2017.0,ADM2,Publieke Dienstverlening op de Kaart,,Creative Commons Attribution-EqualShare 3.0 Unported (CC BY-SA 3.0),,https://www.pdok.nl/nl/over-pdok/uw-speciale-aandacht/open-data,https://www.pdok.nl/nl/producten/pdok-downloads/basis-registratie-kadaster/bestuurlijke-grenzen-actueel,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NLD/ADM2/geoBoundaries-3_0_0-NLD-ADM2-all.zip
NZL-ADM0-3_0_0-G399,NZL,2017.0,ADM0,NZ Stats,,Creative Commons Attribution 4.0 International (CC BY 4.0),Creative Commons Attribution 4.0,http://www.stats.govt.nz/about_us/about-this-site/copyright-terms-of-use.aspx,http://www.stats.govt.nz/browse_for_stats/Maps_and_geography/Geographic-areas/digital-boundary-files.aspx,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NZL/ADM0/geoBoundaries-3_0_0-NZL-ADM0-all.zip
NZL-ADM1-3_0_0-G400,NZL,2017.0,ADM1,NZ Stats,,Creative Commons Attribution 4.0 International (CC BY 4.0),Creative Commons Attribution 4.0,http://www.stats.govt.nz/about_us/about-this-site/copyright-terms-of-use.aspx,http://www.stats.govt.nz/browse_for_stats/Maps_and_geography/Geographic-areas/digital-boundary-files.aspx,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NZL/ADM1/geoBoundaries-3_0_0-NZL-ADM1-all.zip
NZL-ADM2-3_0_0-G401,NZL,2017.0,ADM2,NZ Stats,,Creative Commons Attribution 4.0 International (CC BY 4.0),Creative Commons Attribution 4.0,http://www.stats.govt.nz/about_us/about-this-site/copyright-terms-of-use.aspx,http://www.stats.govt.nz/browse_for_stats/Maps_and_geography/Geographic-areas/digital-boundary-files.aspx,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NZL/ADM2/geoBoundaries-3_0_0-NZL-ADM2-all.zip
NZL-ADM3-3_0_0-G402,NZL,2017.0,ADM3,NZ Stats,,Creative Commons Attribution 4.0 International (CC BY 4.0),Creative Commons Attribution 4.0,http://www.stats.govt.nz/about_us/about-this-site/copyright-terms-of-use.aspx,http://www.stats.govt.nz/browse_for_stats/Maps_and_geography/Geographic-areas/digital-boundary-files.aspx,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NZL/ADM3/geoBoundaries-3_0_0-NZL-ADM3-all.zip
NIC-ADM0-3_0_0-G403,NIC,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NIC/ADM0/geoBoundaries-3_0_0-NIC-ADM0-all.zip
NIC-ADM1-3_0_0-G404,NIC,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NIC/ADM1/geoBoundaries-3_0_0-NIC-ADM1-all.zip
NIC-ADM2-3_0_0-G405,NIC,2017.0,ADM2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NIC/ADM2/geoBoundaries-3_0_0-NIC-ADM2-all.zip
NER-ADM0-3_0_0-G406,NER,2014.0,ADM0,IGNN,United Nations Office for the Coordination of Humanitarian Affairs Niger,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/niger-administrative-boundaries,https://data.humdata.org/dataset/niger-administrative-boundaries,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NER/ADM0/geoBoundaries-3_0_0-NER-ADM0-all.zip
NER-ADM1-3_0_0-G407,NER,2014.0,ADM1,IGNN,United Nations Office for the Coordination of Humanitarian Affairs Niger,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/niger-administrative-boundaries,https://data.humdata.org/dataset/niger-administrative-boundaries,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NER/ADM1/geoBoundaries-3_0_0-NER-ADM1-all.zip
NER-ADM2-3_0_0-G408,NER,2014.0,ADM2,IGNN,United Nations Office for the Coordination of Humanitarian Affairs Niger,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/niger-administrative-boundaries,https://data.humdata.org/dataset/niger-administrative-boundaries,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NER/ADM2/geoBoundaries-3_0_0-NER-ADM2-all.zip
NER-ADM3-3_0_0-G409,NER,2012.0,ADM3,FEWS NET,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1196508772291743746/photo/1,http://www.fews.net/fews-data/334?tid=19&field_data_portal_date_start%5Bvalue%5D%5Byear%5D=&field_data_portal_date_start%5Bvalue%5D%5Bmonth%5D=&field_data_portal_date_end%5Bvalue%5D%5Byear%5D=&field_data_portal_date_end%5Bvalue%5D%5Bmonth%5D=,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NER/ADM3/geoBoundaries-3_0_0-NER-ADM3-all.zip
NGA-ADM0-3_0_0-G410,NGA,2016.0,ADM0,Second Administrative Level Boundaries (SALB),United Nations Office for the Coordination of Humanitarian Affairs Nigeria,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/nga-administrative-boundaries,https://data.humdata.org/dataset/nga-administrative-boundaries,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NGA/ADM0/geoBoundaries-3_0_0-NGA-ADM0-all.zip
NGA-ADM1-3_0_0-G411,NGA,2016.0,ADM1,Second Administrative Level Boundaries (SALB),United Nations Office for the Coordination of Humanitarian Affairs Nigeria,Other - Direct Permission,Free to copy and redistribute for operational purpose only - Noted in metadata tab,https://data.humdata.org/dataset/nigeria-admin-level-0-1-and-2-administrative-boundaries,https://data.humdata.org/dataset/nigeria-admin-level-0-1-and-2-administrative-boundaries,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NGA/ADM1/geoBoundaries-3_0_0-NGA-ADM1-all.zip
NGA-ADM2-3_0_0-G412,NGA,2016.0,ADM2,Second Administrative Level Boundaries (SALB),United Nations Office for the Coordination of Humanitarian Affairs Nigeria,Other - Direct Permission,Free to copy and redistribute for operational purpose only - Noted in metadata tab,https://data.humdata.org/dataset/nigeria-admin-level-0-1-and-2-administrative-boundaries,https://data.humdata.org/dataset/nigeria-admin-level-0-1-and-2-administrative-boundaries,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NGA/ADM2/geoBoundaries-3_0_0-NGA-ADM2-all.zip
NIU-ADM0-3_0_0-G413,NIU,,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NIU/ADM0/geoBoundaries-3_0_0-NIU-ADM0-all.zip
NIU-ADM1-3_0_0-G414,NIU,,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NIU/ADM1/geoBoundaries-3_0_0-NIU-ADM1-all.zip
PRK-ADM0-3_0_0-G415,PRK,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/PRK/ADM0/geoBoundaries-3_0_0-PRK-ADM0-all.zip
PRK-ADM1-3_0_0-G416,PRK,2010.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/PRK/ADM1/geoBoundaries-3_0_0-PRK-ADM1-all.zip
PRK-ADM2-3_0_0-G417,PRK,2016.0,ADM2,World Food Programme,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for Asia and the Pacific (ROAP),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/dpr-korea-administrative-boundaries,https://data.humdata.org/dataset/dpr-korea-administrative-boundaries,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/PRK/ADM2/geoBoundaries-3_0_0-PRK-ADM2-all.zip
NOR-ADM0-3_0_0-G418,NOR,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NOR/ADM0/geoBoundaries-3_0_0-NOR-ADM0-all.zip
NOR-ADM1-3_0_0-G419,NOR,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NOR/ADM1/geoBoundaries-3_0_0-NOR-ADM1-all.zip
NOR-ADM2-3_0_0-G420,NOR,2013.0,ADM2,Geonorge,Mapping Authority of Norway,Creative Commons Attribution 4.0 International (CC BY 4.0),,https://kartkatalog.geonorge.no/metadata/kartverket/administrative-enheter/041f1e6e-bdbc-4091-b48f-8a5990f3cc5b,https://kartkatalog.geonorge.no/metadata/kartverket/administrative-enheter/041f1e6e-bdbc-4091-b48f-8a5990f3cc5b,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/NOR/ADM2/geoBoundaries-3_0_0-NOR-ADM2-all.zip
OMN-ADM0-3_0_0-G421,OMN,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/OMN/ADM0/geoBoundaries-3_0_0-OMN-ADM0-all.zip
OMN-ADM1-3_0_0-G422,OMN,2010.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/OMN/ADM1/geoBoundaries-3_0_0-OMN-ADM1-all.zip
OMN-ADM2-3_0_0-G423,OMN,2020.0,ADM2,Oman National Geographic Structure,,Other - Organization Specific,Consists of 5 different images from the ,https://twitter.com/WMgeoLab/status/1253068523166765056,http://nsdig2gapps.ncsi.gov.om/nsdiportal/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/OMN/ADM2/geoBoundaries-3_0_0-OMN-ADM2-all.zip
PAK-ADM0-3_0_0-G424,PAK,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/PAK/ADM0/geoBoundaries-3_0_0-PAK-ADM0-all.zip
PAK-ADM1-3_0_0-G425,PAK,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/PAK/ADM1/geoBoundaries-3_0_0-PAK-ADM1-all.zip
PAK-ADM2-3_0_0-G426,PAK,2015.0,ADM2,Pakistan Census Office,United Nations Office for the Coordination of Humanitarian Affairs Pakistan,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/pakistan-administrative-level-0-1-2-and-3-boundary-polygons-lines-and-central-places,https://data.humdata.org/dataset/pakistan-administrative-level-0-1-2-and-3-boundary-polygons-lines-and-central-places,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/PAK/ADM2/geoBoundaries-3_0_0-PAK-ADM2-all.zip
PLW-ADM0-3_0_0-G427,PLW,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/PLW/ADM0/geoBoundaries-3_0_0-PLW-ADM0-all.zip
PLW-ADM1-3_0_0-G428,PLW,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/PLW/ADM1/geoBoundaries-3_0_0-PLW-ADM1-all.zip
PSE-ADM0-3_0_0-G429,PSE,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/PSE/ADM0/geoBoundaries-3_0_0-PSE-ADM0-all.zip
PSE-ADM1-3_0_0-G430,PSE,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/PSE/ADM1/geoBoundaries-3_0_0-PSE-ADM1-all.zip
PSE-ADM2-3_0_0-G431,PSE,2016.0,ADM2,Humdata,,Other - Humanitarian,,https://data.humdata.org/dataset/state-of-palestine-administrative-boundaries,https://data.humdata.org/dataset/state-of-palestine-administrative-boundaries,2020-05-29,https://geoboundaries.org/data/geoBoundaries-3_0_0/PSE/ADM2/geoBoundaries-3_0_0-PSE-ADM2-all.zip
PAN-ADM0-3_0_0-G432,PAN,2017.0,ADM0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/PAN/ADM0/geoBoundaries-3_0_0-PAN-ADM0-all.zip
PAN-ADM1-3_0_0-G433,PAN,2017.0,ADM1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,https://wambachers-osm.website/boundaries/,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/PAN/ADM1/geoBoundaries-3_0_0-PAN-ADM1-all.zip
PAN-ADM2-3_0_0-G434,PAN,2012.0,ADM2,"Milton Solano, of the Smithsonian Tropical Research Institute, on ArcGIS online","GIS Laboratory. Smithsonian Tropical Research Institute, Panama, 2012",Creative Commons Attribution 4.0 International (CC BY 4.0),need to update,https://www.arcgis.com/home/item.html?id=8f1c5499d3a8423888454cfee5b45586,https://www.arcgis.com/home/item.html?id=8f1c5499d3a8423888454cfee5b45586,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/PAN/ADM2/geoBoundaries-3_0_0-PAN-ADM2-all.zip
PAN-ADM3-3_0_0-G435,PAN,2012.0,ADM3,"Milton Solano, of the Smithsonian Tropical Research Institute, on ArcGIS online","GIS Laboratory. Smithsonian Tropical Research Institute, Panama, 2013",Creative Commons Attribution 4.0 International (CC BY 4.0),need to update,https://www.arcgis.com/home/item.html?id=339ba1515a264217805efc29ec9d144a,https://www.arcgis.com/home/item.html?id=339ba1515a264217805efc29ec9d144a,2020-05-25,https://geoboundaries.org/data/geoBoundaries-3_0_0/PAN/ADM3/geoBoundaries-3_0_0-PAN-ADM3-all.zip
